1.305596214370935870e+00 -7.008218190976093220e-01 -8.633843588532388313e-01 8.201158865509192708e-01 -4.023164693596965047e-01 -9.731739614874262978e-01 8.355551133668802644e-01 -3.187424044004179002e-01 -2.383142166390191108e-01 -1.209114763008579230e+00 -9.214396001444560280e-01 -4.228691267225080930e-01 -3.884323252771230695e-01 1.445045395688539180e+00 -4.843301650055066854e-01 -6.856030723669276350e-01
6.532135784202913742e-01 1.215366403241097126e+00 1.274309148649807044e+00 5.508662517441947903e-01 -6.725471068226009930e-01 -7.656135632330545171e-01 -4.950134652542692582e-02 -1.175906471137316972e-01 4.255854069089030217e-02 1.771977723397529125e+00 -1.286649985264803675e+00 -2.858070501363597082e-01 7.819826870246268102e-01 -2.993932053400242932e+00 2.215337889574671149e-01 -4.280218196452316715e-01
1.148863193075723821e+00 -6.113677765030549605e-01 -7.028474870263218266e-01 5.116265056229979402e-01 -4.051274751976943755e-01 -9.794797167026214613e-01 7.261163826712787595e-01 -9.555093953326286582e-02 -1.690181457569463475e-01 -7.454144713407154788e-01 -5.962667576255082924e-01 -2.947042348865300254e-01 -5.120613923607599816e-01 9.212963216223156726e-01 -6.866633248988257554e-02 -6.965810132622414219e-01
3.764418168420908817e-01 5.801991402691653033e-01 9.023813035337111543e-01 5.453653264367003262e-01 -2.319654972636847334e-01 1.692703451011828564e-01 -2.041817054296921757e-02 -2.498676341894020270e-01 -9.941287808434214057e-02 1.030300168037451281e+00 -5.517215336497964806e-01 -8.617902957650334927e-02 -7.582566333813145487e-02 -1.388884361020252589e+00 2.137748556410996037e-01 9.923818818301735623e-02
9.746087247511521501e-02 8.829093574909460118e-01 1.412322875454841586e+00 3.000166424058373638e-01 7.099894688129725351e-01 -2.754180417091283584e+00 5.021864808026667015e-01 -4.166312206760899861e-01 -9.215970228046657664e-02 2.127266789548378778e+00 -1.737993696939844207e-02 -4.124828031844842702e-01 8.221689526477642396e-01 -3.015040552971488541e+00 -6.519970369263530241e-01 -8.224327131518094358e-01
4.527846765255984507e-01 1.283790765203584927e+00 1.460167951096522199e+00 4.961500182490621857e-01 1.141434753988876283e+00 -6.523849006370905812e+00 3.077146465838039302e-01 -5.233934661359905816e-01 -2.727808022176269609e-01 2.443354677377988171e+00 -3.979130615656660819e-01 -4.862722102407776026e-01 8.769920624278699783e-01 -4.396335520575433975e+00 -2.611335292822389298e-01 -3.936165838380116355e+00
1.282586050925392573e+00 -8.051935637061428119e-01 -8.816061812811362142e-01 2.036307443986334620e-01 4.331095571747597961e-02 -4.453048395403312876e-01 6.441266987071235794e-01 -4.383002178185431141e-01 -3.145113300163242531e-01 -9.255125549998172163e-01 -3.848503364681351568e-01 9.252303803519022762e-02 -9.260016717278773957e-02 1.328120619182894480e+00 -1.928899531572238202e-01 -6.159754367032712619e-01
9.199858127107298778e-01 -9.187132741751508069e-01 -8.472215962270777112e-01 5.515924981616846523e-01 2.624704624799257258e-01 -4.288754856849416597e-01 2.978621961062122847e-01 -3.025571996469544334e-01 -2.049055726725367288e-01 -8.878299714340635029e-01 1.491111759015355531e-01 -1.566121075318900602e-01 -2.039145781276105740e-01 7.481141389229638561e-01 -1.761560544839378406e-01 -4.091319060361217619e-01
9.572017680744753232e-01 -6.172889540218827742e-01 -6.301845989592019803e-01 3.888819574913828236e-01 8.722436625039259317e-02 2.965121613227253983e-01 7.122482081146640498e-01 -4.629767039366800563e-01 -5.428921222695417548e-01 -7.609578727927119868e-01 3.751653243375129287e-01 -1.750421829879850177e-01 -3.847821733323404936e-01 8.845528963757836038e-01 -5.380306495138258427e-01 2.783673635546475289e-01
-7.666543910315527788e-02 3.777855988266601295e-01 2.937858143521555609e-01 1.062605438321114482e-01 2.634984374220071188e-02 1.950178152510190221e-01 2.561786914592985021e-01 3.686080596717910413e-02 -2.957485581957425835e-01 6.886805519460926783e-01 -6.342143196750743561e-01 -2.601769014022808219e-02 -7.076230459185514632e-02 -9.222917580604160781e-01 -4.694481821901106550e-02 -1.102534119473586038e-01
-1.243790224358471752e+00 3.337949528500440355e+00 3.650753267108456157e+00 1.647106220271295163e+00 -4.710155518379048334e-01 -1.148241913048981155e+00 5.589395549224758231e-01 -9.073700601820394729e-01 -9.299030044915432835e-01 4.021082919887827067e+00 -1.173484342618077658e+00 -1.542617065533502529e+00 -1.061244526988995018e-01 -4.113728865488081254e+00 -3.934018828721315142e-01 -1.089356461010138055e+00
1.251888031903245491e+00 -7.792428501051807954e-01 -7.330480994881363177e-01 3.198289361781846418e-01 1.790453092524688650e-01 -2.144065382499509564e-01 7.323296870032712791e-01 -5.705162608823096670e-01 -3.364920100430097150e-01 -1.091644741951694364e+00 -6.279455794321611717e-02 -2.121167128017398262e-01 -3.453716402515166206e-01 8.774562437424485717e-01 -5.879074829577962680e-01 1.792493334646031999e-01
